episode,season,scene_id,location,speaker,normalized_speaker,line,conversation_turn
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DR. MERCER,Dr. Mercer,It's a big step. How do you feel about that?,16
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DEX,Dex,About what?,17
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DR. MERCER,Dr. Mercer,About being in high-stress situations.,18
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DEX,Dex,I don't know. I process it.,19
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DR. MERCER,Dr. Mercer,Do you have a support system?,20
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DEX,Dex,"Well, I think she'd rather be called Julie.",21
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DR. MERCER,Dr. Mercer,"Oh. Well, tell me, how does that work?",22
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DEX,Dex,"She's a bartender. Professional listener, like you. She probably gets paid more.",23
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DR. MERCER,Dr. Mercer,Tell me about her.,24
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DEX,Dex,"We get dinner most nights. Today's Tuesday? It's pizza night. Julie gets broccoli with sausage, extra cheese. I tell her about my day. The good, the bad. I know it's not healthy to hold this stuff in, so... I talk to her. I tell her everything. And... And she doesn't judge me or blame me. She's just... there for me.",25
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DR. MERCER,Dr. Mercer,She sounds like a good one.,26
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DEX,Dex,"Yeah, she is.",27
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DR. MERCER,Dr. Mercer,All right. You are clear for duty. But I want you checking in with me daily for a while. Okay?,28
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DEX,Dex,"Yes, sir.",29
S03E03,3,S03E03_SCENE_8,FBI HEADQUARTERS - PSYCHOLOGIST'S OFFICE,DR. MERCER,Dr. Mercer,"You, uh... You go see your girl. It'll do you good.",30
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,MATT,Matt,Why did Fisk flip on the Albanians?,1
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,DONOVAN,Donovan,I don't know what you're talking about. You've got the wrong person.,2
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,MATT,Matt,Fisk hated prison. The FBI got him out.,3
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,DONOVAN,Donovan,"No, no. He could have turned on anyone. Why the Albanians?",4
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,MATT,Matt,I'm just a lawyer.,5
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,DONOVAN,Donovan,What is Fisk really getting out of this? Is it the Albanians' territory?,6
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,MATT,Matt,No.,7
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,DONOVAN,Donovan,Is it money?,8
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,MATT,Matt,No.,9
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,DONOVAN,Donovan,Why don't you let me know when you wanna breathe?,10
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,DONOVAN,Donovan,Fisk's woman. The feds will drop all charges against her.,11
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,MATT,Matt,No.,12
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,DONOVAN,Donovan,I swear! He's doing it all for her.,13
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,MATT,Matt,And where is Vanessa?,14
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,AGENT 1,Agent 1,Where you wanna eat?,15
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,AGENT 2,Agent 2,How about the Chinese place?,16
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,DONOVAN,Donovan,Help! Help!,17
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,AGENT 3,Agent 3,Over there! Go! Let's go!,18
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,DONOVAN,Donovan,Help!,19
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,MATT,Matt,He's an Albanian.,20
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,AGENT 4,Agent 4,"There's an unidentified assailant in the parking deck, considered armed and dangerous.",21
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,AGENT 5,Agent 5,Anyone got a visual on him?,22
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,AGENT 6 (OVER RADIO),Agent 6,Nothing yet. Moving to the south side of the garage.,23
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,AGENT 7,Agent 7,"We're in stairwell H, heading down to parking level three.",24
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,AGENT 8,Agent 8,"We need backup on parking level three. Repeat, we need backup on parking level three.",25
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,AGENT 9,Agent 9,Stop! FBI!,26
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,FBI AGENT,Fbi Agent,"They have families, asshole.",27
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,MATT,Matt,Listen. I'm not here to...,28
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,AGENT 10,Agent 10,There he is! Stop! Stop!,29
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,AGENT 11,Agent 11,Stop!,30
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,FBI AGENT,Fbi Agent,Come out with your hands up. Now.,31
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,FBI AGENT,Fbi Agent,"Stay down, man.",32
S03E03,3,S03E03_SCENE_9,PARKING GARAGE - NIGHT,MATT,Matt,"Oh, God.",33
S03E03,3,S03E03_SCENE_10,MATT'S VISION - FISK APPEARS,FISK,Fisk,"That's it. Let the Devil out. Felt good, didn't it? Too bad you still can't get at me. Not with the FBI protecting me. I'm going to kill everyone you love, and there's nothing you can do about it.",1
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,Paper goes to bed in 10 minutes. You got 30 seconds.,1
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,Okay. It's big.,2
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,Shit. Fisk.,3
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,"No, look...",4
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,God damn it. I explicitly told you not to do that.,5
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,I didn't set out to.,6
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,"Stop. Mason saw you at the hotel. I mean, I know Fisk is important to you. I know. I don't care. Okay? I assign the stories, and I gave this one to Mason.",7
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,"I wasn't there on that story. I was there on my story. Kazemis? Look, I think there's a connection.",8
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,What do you mean?,9
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,Do you know who used to own the Presidential Hotel?,10
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,No.,11
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,The Kazemis.,12
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,"I don't have proof yet, but you know who I think owns it now?",13
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,Wilson Fisk.,14
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,Tell me.,15
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,"Okay. Look, I got a lead. So the Presidential Hotel is owned by these nested shell companies. It's just one company who owns another and another... Anyway, I tracked them from here to the Caymans to Luxembourg.",16
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,And this connects to Fisk how?,17
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,"Because all of those companies, they're all represented here in the United States by one law firm. Donovan and Partners. Fisk's lawyers.",18
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,"Okay, keep going.",19
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,"All right, here's what I've pieced together. Six months ago, one of these shell companies buys the Presidential Hotel from Kazemi. A week ago, he tells his family that he regrets the sale and announces his intention to buy the hotel back. And two days later, Kazemi gets attacked.",20
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,"Yes. Yes, exactly. Now, I don't think that timing is coincidental. I just... I can feel Fisk is behind this. Right? I feel it in my bones. I need two days to get everything vetted, then I'll have a story that you can run.",21
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,"It's excellent. Outstanding work, Karen.",22
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,Thank you.,23
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,Really.,24
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,Yeah. I'm giving it to Mason. I told you.,25
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,"What? No, I know, I'm biased. Of course! Of course I'm biased. Fisk tried to have me killed. He also killed Ben, which makes you as biased as me. If people see your name and know your connection to Fisk, it compromises this paper!",26
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,ELLISON,Ellison,"Fine. Give the byline to Mason. I don't give a shit about credit. What I give a shit about is Fisk getting out of prison. We have to do something... I have to do something about this. So don't tell me to back off, 'cause I won't.",27
S03E03,3,S03E03_SCENE_11,NEW YORK BULLETIN - OFFICE,KAREN,Karen,"You know, it took Ben decades to become this much of a pain in my ass.",28
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,"Well, at least you're upright.",1
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,Do I even wanna know?,2
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,Do you believe people can change?,3
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,I'm still holding out hope.,4
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,I don't think we can. Not really. I think we come into this world who we are. And maybe we get a little nicer. Or a little angrier. But we can't change our fundamental nature.,5
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,"Well, you'd actually have to try to know.",6
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,I was talking about Wilson Fisk.,7
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,"So your hearing's really back, then? Well, what do you know? Maybe the boss did hear my prayers.",8
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,"Yeah, or my curses.",9
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,Please don't start with Job again.,10
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,"You gotta admit it's interesting, though, isn't it? I finally get my full hearing back, and the first thing I hear is that Wilson Fisk is out of prison.",11
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,So you're suggesting that God set a dangerous mobster free just to spite you?,12
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,Nah. Probably just a coincidence.,13
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,Because that would be incredibly narcissistic.,14
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,Fisk claims to be helping the FBI. But they don't know him like I do.,15
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,"Right. And according to you, people can't change.",16
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,'Cause he's claiming to have changed over a woman.,17
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,"I see. Well, if there's anything that can redeem a lost soul, love would have to top the list.",18
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,"Oh, come on. Even a monster like Fisk?",19
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,"You're talking to a nun, kiddo. Love and redemption are pretty much our sales pitch.",20
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,"Yeah. Well, I'm not buying.",21
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,"So, what are you gonna do?",22
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,I don't know. Maybe I'll stop him. For good this time.,23
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MAGGIE,Maggie,"Well, just be careful that you don't become the monster.",24
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,Foggy.,25
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,This isn't real.,26
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,It's real.,27
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,"Hey, Foggy. How? Where have... We all thought you were dead.",28
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,I'm sorry.,29
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,Does Karen know you're back yet?,30
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,Take a seat.,31
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,I'm... I'm not back.,32
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,"Well, I'm 99% sure I'm not hallucinating.",33
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,"I'm, uh... not back.",34
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,Matt Murdock isn't gonna be a part of me anymore. Um... I'm leaving him behind.,35
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,What?,36
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,The only reason I came here was to warn you and Karen... that Fisk is out and you're both in danger.,37
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,Dude...,38
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,"I've had a rough couple of months, Foggy. Questioning a lot of... The point of it all. And last night, everything became clear. I'm going after him, Foggy. I'm gonna find a way to bring Fisk down. But I can only do that if I know you and Karen are safe.",39
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,"Dude, slow down. I'm still processing that you're, like, even sitting here.",40
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,"I know you're gonna want to get involved. You and Karen will try and fight Fisk in some way. I'm telling you, I need you to stay out of it and leave it to me.",41
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,No.,42
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,"""No""?",43
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,No. You don't get to show up like this and say something like that and expect me to be cool with it.,44
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,"You're my best friend, asshole.",45
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,I see I was wrong to become your friend.,46
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,"I... I put you in danger, and it was selfish of me. I can't change the past, but I can stop making the same mistake. We're done, buddy. It's, uh... It's over.",47
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,There's something seriously wrong with you.,48
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,"Yeah, I know.",49
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,Stay clear of Fisk. Tell Karen to do the same. And I'd appreciate it if you didn't tell her you saw me.,50
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,Do you even hear yourself right now?,51
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,FOGGY,Foggy,"Goodbye, Foggy.",52
S03E03,3,S03E03_SCENE_12,ST. AGNES ORPHANAGE - CHAPEL,MATT,Matt,Matt! Matt!,53
S03E03,3,S03E03_SCENE_13,FBI HEADQUARTERS - HALLWAY,HATTLEY,Hattley,Was it him?,1
S03E03,3,S03E03_SCENE_13,FBI HEADQUARTERS - HALLWAY,RAY,Ray,"He took out six feds. He wasn't in a red suit, but, yeah, it was him.",2
S03E03,3,S03E03_SCENE_13,FBI HEADQUARTERS - HALLWAY,HATTLEY,Hattley,So the Devil is back.,3
S03E04,3,S03E04_SCENE_1,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,GUARD,Guard,Up! Up! Up! Room check!,1
S03E04,3,S03E04_SCENE_1,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,LIM,Lim,"Convict, stand and face the wall!",2
S03E04,3,S03E04_SCENE_1,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,GUARD,Guard,Comb the area. We'll be conducting a mandatory sweep of the area. You're to cooperate with all instructions. You understand?,3
S03E04,3,S03E04_SCENE_1,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,FISK,Fisk,I understand.,4
S03E04,3,S03E04_SCENE_1,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,LIM,Lim,Check.,5
S03E04,3,S03E04_SCENE_1,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,LIM,Lim,I am searching your person to ensure you're not carrying anything that might be harmful to yourself or others. Do you understand?,6
S03E04,3,S03E04_SCENE_1,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,FISK,Fisk,I understand.,7
S03E04,3,S03E04_SCENE_1,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,LIM,Lim,Check. Turn around.,8
S03E04,3,S03E04_SCENE_1,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,FISK,Fisk,Are we finished here?,9
S03E04,3,S03E04_SCENE_1,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,LIM,Lim,All clear.,10
S03E04,3,S03E04_SCENE_1,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,DRIVER,Driver,"Oh, these mornings are getting colder and colder. Piece of crap can't keep up for nothing. Where we off to, boss?",11
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,FOGGY,Foggy,"Matt shows up alive, then tells me I'm never gonna see him again. Only I, Foggy Nelson, can be ghosted by a ghost.",1
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,MARCI,Marci,It's locked. Like it was the last time you checked it.,2
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,FOGGY,Foggy,We need to get another dead bolt installed. A single dead bolt and a measly chain? Might as well be a beaded curtain.,3
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,MARCI,Marci,"Foggy, relax.",4
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,FOGGY,Foggy,"Relax? Are you even listening to me? Wilson Fisk wants my scalp. And for all we know, he wants yours, too. It's not like you've done him any favors. And of course Matt wants me to stick to the sidelines while he deals with Fisk. Only Matt Murdock is fit for the real action. Just because I'm not...",5
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,MARCI,Marci,What?,6
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,FOGGY,Foggy,Nothing. I don't even know what I'm saying anymore.,7
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,MARCI,Marci,"Foggy, breathe. Matt was gone. Now he's back. Fisk is out, and I have no idea where that leaves me.",8
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,FOGGY,Foggy,Screw the sidelines. We go on the offense.,9
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,MARCI,Marci,"Offense? With Fisk? He has the law and the FBI on his side. And it's not like we've heard a statement from the DA condemning his release. No, no, nothing to jeopardize Blake Tower's reelection. God forbid he grow a pair.",10
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,FOGGY,Foggy,"Oh, that could work.",11
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,MARCI,Marci,Blake Tower growing a pair? Not gonna happen.,12
S03E04,3,S03E04_SCENE_2,FOGGY AND MARCI'S APARTMENT,FOGGY,Foggy,"No, think about it. The best way to protect yourself from Fisk is to make noise, is to be out in the open.",13
